Customer ID,First Name,Last Name,Age,Gender,Address,City,Contact Number,Email,Account Type,Account Balance,Date Of Account Opening,Last Transaction Date,TransactionID,Transaction Date,Transaction Type,Transaction Amount,Account Balance After Transaction,Branch ID,Loan ID,Loan Amount,Loan Type,Interest Rate,Loan Term,Approval/Rejection Date,Loan Status,CardID,Card Type,Credit Limit,Credit Card Balance,Minimum Payment Due,Payment Due Date,Last Credit Card Payment Date,Rewards Points,Feedback ID,Feedback Date,Feedback Type,Resolution Status,Resolution Date,Anomaly
31,Brittany Hanson,Alison Woods,91,Other,Brendan Gomez,William Barrera,7,Brian Berry,Current,50.707636298954235,Thomas Edwards,Erin Meyer,78,David Brown,Daniel Lee,38.596150108829264,69.05386431845292,43,89,68.11976892705367,Personal,76.9140786582475,57,Emily Williamson,Leslie Miller,77,Gold,35.53413899999826,79.85893211134223,16.721160699440187,Joseph Patel,Kara Neal,2,25,Kristi Sparks,Complaint,Rejected,Phillip Higgins,70
25,Christine Stevens,Danielle Marquez,20,Female,Latasha Nguyen,Shannon Green,40,Kelly Strickland,Savings,81.05013591204009,Daniel Miller,Randy Powers,45,Anne Russell,John Lawson,27.329862183522465,71.81604055192587,85,54,42.046124318640395,Home,76.38875786356047,77,Dominique Ford,Katrina Schaefer,21,Gold,67.94643893028551,83.88202293927979,50.853045785124166,Brandi Graves,Patrick Sharp,2,25,John Simpson,Praise,Rejected,Jacqueline Welch,22
75,Holly Shaffer,Martha Kirby,58,Male,Christina Austin,Richard Osborne,63,Brian Snyder,Current,37.35189537309931,Stacey Rivera,Brooke Allen,22,Angela Powell,Dawn George,88.54119663442404,34.399068659000164,61,81,60.6438268905232,Home,40.48773188044107,1,Malik Jensen,Diane Ramos,13,Gold,15.780623845477768,7.922382871501422,91.82274007241827,Kristen Wells,Jennifer Callahan,7,60,Ronnie Perez,Complaint,Resolved,Erin Velasquez,86
42,Travis Watson,Jessica Martin,96,Female,Adam Duffy,Bryan Flores,12,Cynthia Wheeler,Current,53.23514059956118,Robert Robinson,Lisa Washington,56,Stephanie Mcdonald,Karen Arias,35.755965024748015,3.6267965568283915,52,80,81.1674085099131,Car,19.514441304794914,35,Stephanie Garcia,Mindy Sloan,34,Debit,77.25489259011816,78.62289322206269,2.138540413718876,William Diaz,Dakota Proctor,47,24,Allison Martinez,Praise,Rejected,James Sims,77
89,John Robinson,Tracy Velez,26,Female,Christopher Dennis,Charles Beard,48,Megan Walker,Credit,29.46061843602026,Carlos Stewart,Kristen Johnson,10,Anthony Ford,Jason Cook,40.36176367266692,89.1865036602102,74,76,96.31542865168763,Personal,97.1108656987698,96,Dr. Antonio Lee,Chelsea Torres,28,Credit,72.18159477652843,60.583356922861434,33.48695640796998,Jennifer Hanson,Stephen Mathews,57,13,Brian Bryant,Praise,Resolved,Ms. Julia Graham,83
49,Christina Wheeler,Brian Ross,91,Female,Nicole Anderson,Jose Johnson,58,Susan Horn,Current,27.679099329624687,Alexandra Davis,Ricky Burnett,65,Emily Gonzalez MD,Roger Washington,54.69737659037292,20.196186087171746,42,10,51.14482339040406,Car,22.48141843669429,50,Dennis Torres,Scott Bowers,14,Credit,29.717252887777494,11.157850745657417,59.10454616461885,Bradley Larson,Jesse Gutierrez,11,18,Scott Mcneil,Suggestion,Pending,Sarah Baker,65
58,Chelsea Vasquez,Rebecca Mendez,97,Male,Hannah Owen,Diana Flores,4,Ryan Melton,Credit,91.74322257243182,Anthony Rodriguez,Chase Johnson,55,Lauren Barnes,Jessica Booth,30.790035546210696,39.665184189192395,78,20,17.126211797819312,Car,45.76342537982586,20,Dustin Baker,Caitlin Ferrell,23,Gold,36.62866512347303,73.45129910678105,43.272410531801334,Hunter Suarez,Chloe House,71,34,Suzanne Oliver,Complaint,Resolved,Grace Turner,18
20,Kristen Gregory,Bryan Sullivan,11,Female,Jacob Jacobs,Jonathan Coleman,47,Ashley Salazar,Current,46.9271524280986,John Gregory,Robert Goodman,81,Aaron Marks DVM,Jessica Stafford,88.61363575561091,70.5669424076318,21,47,11.297651118575153,Personal,85.90875508547364,99,Rebecca Davis,Deanna Daniel,45,Debit,64.74345766854206,66.69481543489889,22.55794847172714,Michael Burke,Brittany Warren,2,42,Melinda Johnson,Suggestion,Resolved,Brittany Warner,47
40,William Ruiz,Tommy Brooks,30,Female,Jessica Martin,Sarah Rivera,41,Sharon Taylor,Credit,59.506704773301486,Carrie Jones,Patricia Hensley,94,Cynthia Ruiz,Laura Lopez,89.04609581196776,36.9836677078304,46,49,94.10981594209417,Car,41.71002384048466,53,Richard Roberts,James Huffman,91,Gold,68.88209985403292,26.969560140396034,41.84185442624179,Richard Warner,Matthew Keith MD,47,18,Kyle Chapman,Complaint,Rejected,Sheri Morris,28
90,Tony Gonzalez,Grace Robertson,11,Female,Denise Wagner,Robert Orozco,87,Tracie Wise,Savings,3.631159692028996,Benjamin Smith,Jennifer Smith,45,John Hanna,Emily Hernandez,71.48678448502984,21.319026680510547,95,4,95.97756474409914,Car,64.5174839850017,49,Devon Gross,Maria Vargas,67,Credit,45.27582674734285,66.2483793259341,83.03977870721975,Jamie Taylor,Ms. Katherine Robinson,92,66,Kimberly Lynch,Praise,Rejected,Ashley Young,77
9,Brendan Turner,Michael Henderson,97,Male,Antonio Harris,Rodney King,75,Robert Ferguson,Current,31.525836780227024,James Rice PhD,Sheila Nelson,14,Nicholas Briggs,Walter Edwards,74.72464780042658,26.627106011633074,24,46,94.87833706844218,Home,35.82023607757708,11,John Norris,Heidi Wright,48,Gold,27.395195973802863,97.10280678145621,91.0737865113826,Larry Fernandez,Amy Vega,96,76,Jacqueline Walters,Complaint,Pending,Jamie Johnson,22
12,Samuel Mccarthy,Jose Snyder,29,Male,Andre Weeks,Jennifer Rogers,84,Michelle Williams,Savings,59.48561063873181,Jonathan Pierce,Crystal Benjamin,36,Joseph Hernandez,Alexander Morris,78.57159836613168,73.6442878147719,20,7,91.96710329654854,Car,78.85664960723292,25,Ashley Edwards,Kelly Peterson,26,Credit,49.786757619980484,14.323172590992497,80.78844412023501,Amber Hughes,Cheryl White,6,6,Eric Ruiz,Complaint,Resolved,Mark Bates,30
30,Timothy Miller,Timothy Rodriguez,28,Other,Anthony Kelley,Christopher Hopkins,9,Kathy Waller,Credit,34.394290692692884,Jason Robinson,Devin Wright,61,Grace Turner,Kyle Ramos,40.41717374680367,49.64354606352156,81,89,74.03444896246832,Home,87.06002343886792,22,Antonio Wilson,Christine Turner,47,Gold,64.95731111716589,37.81234609166698,79.86415543253547,Kristine Salazar,Brandon Clements,50,74,Amanda Alvarez,Praise,Resolved,Ashley Carey,43
54,Casey Johnston,Aaron Oneill,28,Male,Kathleen Baldwin,Keith Castillo,64,Stephanie Morris,Savings,77.0876555280865,Mike Miller,Amber Solomon,11,Andrew Atkins,Kathy Johnson,97.22198742530827,53.16904794411701,62,47,70.67317451214274,Personal,55.37764910699487,4,Colton Holmes,Rachael Singh,13,Debit,55.30070628823084,85.19941386234146,58.82391983133129,Bonnie Anderson,Christina Brown,44,36,Melody Davis,Suggestion,Pending,Grant Atkins,57
9,Jason Stanley,Kyle Powell,32,Male,Brian White,Karen George,6,John Hall,Current,89.01132288253362,Shari Kane,Paul Tanner,7,Carolyn Lewis,Katie Velez,9.157199100160366,41.344424702425066,60,86,62.26806215432742,Personal,40.4065401089582,51,Sandra Rodriguez,Nicholas Manning,41,Debit,22.39048683470401,91.64076803229162,56.27336456267535,Howard Aguirre,Ryan Jackson II,81,43,Shelby Gray,Suggestion,Rejected,Brian Wilkinson,68
94,Sherry Davis,Amy White,31,Other,Nicholas Davis,Eric Hall,70,Rebecca Anthony,Savings,45.89489967064216,Ray Ellison,Destiny Jones,5,Marie Cowan,Courtney Wells,23.447934346263924,31.82818549730988,23,48,20.31204370079084,Personal,89.18816151018488,69,Matthew Wilson,Megan Wang,89,Gold,81.2970673737062,2.8377436329926238,60.514921072130726,James Daniels,Reginald Nichols,47,75,Michael Ramsey,Complaint,Rejected,Ashley Thomas,64
95,David Lara,Kathleen Barton,25,Other,Richard Meyer MD,Crystal Berry,70,Janet Burton,Credit,4.176302348407357,Vanessa Rodriguez,Timothy Watson,34,Bradley Moore,Christopher Rodriguez,90.66567507825094,3.1522974513228013,54,71,55.7855768708337,Car,53.96980788691432,14,Michelle Blackburn,Richard Lucas,94,Credit,90.00043634376186,4.031295779943825,66.38125672595564,Nicole Nguyen,Tonya Rodriguez,51,98,Teresa Banks,Complaint,Pending,Tracy Weber,83
78,Harry Livingston,Nicole Mullins,70,Other,Elizabeth Bentley,Heather Novak,29,Rachel Li,Credit,87.8705743949626,Mark Morris,Veronica Herrera,79,Theresa Nelson,Kristi Ellis MD,82.91798582708888,77.17945339057208,32,1,9.838283519529186,Home,74.2791744587662,98,Joel May,Christopher Rice,13,Credit,36.96096951051881,67.72837877078533,53.797203464673814,Alexis Malone,Wyatt Singh,68,25,Diane Martinez,Praise,Resolved,Colleen Garcia,37
53,Brandon Turner,Dylan Barber,93,Other,Steven Johnson,Nichole Floyd,66,Jennifer Palmer,Current,54.33463463952312,Megan Frost,Aaron Christensen,25,Sara Mccoy,Victoria Oliver,83.21494631394032,88.19089837390145,72,39,1.2963987410316438,Home,13.811530491119951,12,Leslie Jenkins,Russell Soto,75,Gold,63.29969130097154,46.17491322232059,36.164957868417275,Elizabeth Lewis,Andrew Mitchell,1,21,Alexander Durham,Praise,Rejected,Mary George,20
39,Brooke Spencer,Steven Yoder,81,Other,Christine Dean,Lisa Lee,98,Chloe Jones,Savings,86.91921270026562,Aaron Forbes,Fernando Levy,38,John Bowers,Michael Archer,85.70380713240736,29.095622730630826,56,51,18.138419725749678,Home,23.28253940277988,70,Ms. Laura Clark,Courtney Bennett,22,Debit,1.5055280806039164,31.721300531153663,69.49438752556897,Laura Richmond,Kevin Harrison,95,40,Amy Butler,Complaint,Resolved,Loretta Neal,91
26,Jacob Allen,Kimberly Smith,19,Female,Kristi Smith,William Ruiz,73,Diane Garrett,Savings,24.6436842952519,Lisa Hubbard,Dave Holmes,90,Rebecca Bowen,Guy Lewis,73.25229796428393,70.091972758993,82,60,69.99621595246005,Home,77.64354461207562,45,Bethany Wilson,Todd Combs,74,Credit,42.90595827865611,75.74862100413019,39.91849916642586,Scott Baker,Laurie Summers,54,57,Gregory Castillo,Suggestion,Resolved,Mary Rodriguez,2
38,Jessica Simpson,Ronnie Schultz,86,Male,Cody Peterson,Ashlee Simon,72,Mary Taylor,Credit,68.98346497367862,Shane Sanchez,Victoria Smith,60,Erin Adkins,Shawn Mcdonald,97.09022850784004,3.2198810513111256,60,52,88.36246755221232,Personal,73.7471257101549,56,Edward Hill,Amanda Todd,46,Gold,51.922463103173364,9.836103675521263,76.38790885733245,Cory Brewer,Andrew Mclaughlin,1,56,Margaret Nguyen,Suggestion,Resolved,Jason Edwards,83
81,Cory Brown,Courtney Reed,84,Female,Daniel Cruz,Kimberly Pearson,82,Michael King,Current,88.59426557733698,Rachel Soto,Jerry Contreras,57,Dr. Jeffrey Green,Jerry Pham,1.0497258992379552,60.57848907990038,99,98,43.322139004828436,Home,81.48085532578303,11,Michael Chavez,Becky Hill,38,Gold,39.79398113443842,77.38564389988856,88.95458114991011,Matthew Stuart,Amanda Mitchell,35,18,Andrew Greer,Suggestion,Pending,Katherine Wallace,71
48,Brianna Howard,Nathan Rosales,9,Male,Troy Phillips,Amber Sandoval,46,Jacqueline Gonzalez,Savings,33.12300933150689,Candice Raymond,Jacob Vance,1,Stephen Smith,Beverly Davis,24.878805833412358,72.86693608632883,37,18,27.30021736175182,Personal,22.310719391565705,25,Courtney Burton,Kayla Moore,78,Credit,77.7843236334594,98.05013471429926,5.403628302094692,David Graves,Brenda Walker,26,2,Crystal Conrad,Suggestion,Resolved,Kiara Farmer,20
34,Daniel Vasquez,Melanie Morris,14,Male,Jessica Wang,Ryan Shields,89,Lauren Fields,Current,46.737265179703364,Robert Mcdaniel,Katrina Reynolds,33,Samuel Harris,Taylor Lozano,68.45130650807107,75.15205986708837,86,88,37.17442300812708,Car,60.99708640964736,49,Lucas Heath,Sandra Campbell,96,Gold,44.561536484122406,18.107948041505992,10.835819170833343,Christian Lewis,Amanda Harrell,28,46,Karen Lowery,Praise,Pending,Theresa Cruz,55
31,Jeffrey Farrell,Jennifer Roberts,80,Female,Chelsea Morton,Christine Sanchez,85,Thomas Lynn,Current,70.36318585669737,Carla Mitchell,Seth Knight,46,Kimberly Guerra DVM,Mark White,75.59803006348615,25.866772380575256,69,48,58.4236650632939,Car,67.75500911771633,42,Maria Collins,Paula Mason,16,Gold,10.660944003382186,15.59239614841392,58.29197406851986,Jennifer Patel,Alexis Tucker,67,3,Kristi Hudson,Praise,Resolved,Albert Park,62
19,Jose Kelly,Monica Castillo,48,Other,Samantha Reynolds,Deborah Wells,61,Julia Villarreal,Savings,96.37826782291069,Nathan Johnson,Christopher Powell,38,Carol Bernard,Elizabeth Pennington,96.1444506371075,18.512962004865795,5,24,35.47002895621398,Car,17.869528524625128,84,Jennifer Coleman,Darryl Estes,24,Gold,28.43945550528795,47.362650822801584,51.480823883744506,Jessica Mora,Jonathan Calderon,12,97,Richard Ward,Praise,Pending,Kristen Dixon,48
32,Ronald Mercer,Kimberly Moreno,33,Male,Ronald Henson,Daniel Robles,16,Michael Jones,Current,60.30536811070788,Jamie Gonzalez,Beverly Richard,73,Elizabeth Wolf,Rhonda Shepherd,38.38579621724817,9.7893028991684,77,82,45.530026069213214,Car,65.48782057258184,92,Tina Cole,Nicholas Scott,22,Credit,54.64028310707174,31.04439620778574,42.87205647029476,Tabitha Smith,Nathaniel Gomez,61,40,Jon Bean,Praise,Pending,Kathleen Montes,46
10,Andre Johnston,Daniel Morris,6,Other,Sophia Perez,Matthew Smith,84,Jose Contreras,Savings,18.437848691316596,Taylor Ward,Eric Hernandez,46,Brooke Wilkins,John Barnes,83.83669834834768,70.47625176288628,3,68,36.87452604560167,Car,7.605033794308675,71,Kristina Day,Samuel Tran,77,Credit,99.53822037511063,13.261206153641078,40.97660816348844,Mary Evans,Matthew Floyd,36,7,Kimberly Elliott,Suggestion,Pending,Kelly Freeman,68
20,Sarah Anderson,Rachel Taylor,14,Female,Jennifer Poole,John Stanton,74,James Pham,Current,59.10390926159633,Courtney Humphrey,Melissa Davis,43,Lauren Johnson,Henry Peters,89.54066041383672,22.476861094948124,20,95,46.10170644549099,Car,13.40828566242985,44,Danielle Lewis,Linda Williams,92,Credit,45.578976728834284,28.61915181167577,67.68506333820507,Mark Conley,Denise Jones,18,96,Erin Kemp,Praise,Rejected,Robert Cain,98
58,Kevin Swanson,Jonathan Yoder,6,Other,Sharon Torres,Amber Davis,41,Paul Brown,Credit,44.19051421450806,Kaitlin Barnes,Nathan Rivera,4,Dustin Kaufman,Joyce Dorsey,54.17298130182135,9.412068227707328,28,25,91.31460483824186,Home,58.54666628184461,82,Lisa Foley,Mario Pruitt,62,Gold,46.10474072939327,27.492939599821522,34.93467381529288,Jay Pope,Robert Levy,67,30,Lisa Carrillo,Complaint,Resolved,Yolanda Grimes,6
21,Steven Bowers,Amy Zavala,44,Other,Jon Rivera,Martin Tucker,16,Darryl Wright,Current,7.5642168755643375,Bryan Anderson,Tracy Johnson,81,Joshua Nguyen,Tiffany Anderson,94.43384759293735,76.33877679221219,49,57,82.25180783061532,Home,18.41143541723881,79,Tyler Carroll,Sara Walton,68,Debit,51.787182177370376,19.158280957613393,36.29039641076894,Jennifer Gardner,Nathan Smith,53,31,Kenneth Bennett,Praise,Resolved,Shari Hamilton,56
60,Samantha Jennings,Oscar Ramirez,11,Other,Natalie Johnson,Mark Jones,53,Angela Jefferson,Current,44.14832490149619,Leah Smith,Franklin Potts,59,Dawn Cruz,Melanie Stewart,72.28171894246034,19.841295347455144,5,53,78.32965951527707,Car,19.974334055143938,35,Brendan Ross,Kelly Riley,68,Credit,38.715674628917654,77.73647756607728,99.98002885348882,Alexis Carter,David Martin,84,72,Christopher Fuentes,Suggestion,Pending,Jermaine Cruz,58
10,Yvonne Mason,Paul Harris,33,Male,Debra Shaw,Elizabeth Snyder,49,Courtney Tyler,Credit,17.479353053206392,Beth Estes,Andrea Garcia,27,Kelly Johnson,Sarah Novak,74.22880623843795,65.23881988158418,92,88,19.009503447605525,Home,21.339130600216432,55,Albert Stout,Joshua Barnes,95,Debit,54.45821718693172,79.34671191469266,22.38601406829234,Mary Griffin,Pamela Glover,4,96,Gregory Mccoy,Praise,Pending,Kimberly Heath,90
38,Samuel Murphy,Cheryl Brown,55,Other,Sharon Wilkins,Sharon Spencer,13,Steven Flores,Current,27.665510613877487,Anthony King,Roberto Gutierrez,30,Jerry Carpenter,Christina Howard,94.67182401087926,31.064603641351166,88,2,88.09496154486061,Home,87.43917889730443,53,Alicia Rodgers,Jeffrey Sanders,17,Gold,70.58163959083527,27.335953172574428,18.758898664392294,Tyler Walker,Judy Shah,12,81,Jared Mendoza,Complaint,Resolved,Meghan Maldonado,58
72,John White,James Evans,64,Male,Katie Howard MD,William Pearson,67,Katrina Long,Savings,93.25773991239075,Erin Brown,Diane Velez,40,Lisa Navarro,Blake Rogers,10.636243820610966,31.185484247211342,89,64,26.101743473005357,Personal,35.72114400472343,37,Tiffany Hamilton,Ricky Lopez,69,Debit,61.4917755630976,41.301015507613855,18.031718748847087,Aaron Collins,Dylan Ray,2,88,Carly Patterson,Praise,Rejected,Tiffany Cooper,31
12,Zachary Smith,Mrs. Julie Valdez,47,Other,David Lynch,Tonya Brown,2,Cynthia Rice,Credit,1.2019294125276403,Mark Baker,Deborah George,82,Amanda Smith,Jamie Hernandez,98.22126029380247,45.45682826972957,37,40,15.025264362716895,Car,68.70759114606645,41,Joshua Michael,Linda Moore,20,Credit,9.322938158048476,21.111699466931135,23.961488477261675,Alexis Shaffer,Brenda Campbell,3,42,Kristen Smith,Suggestion,Rejected,Michelle Martin,5
53,Andrew Nicholson,Patricia Russell,50,Female,Cynthia Noble,Jonathan Kennedy,49,Nichole Henderson,Savings,22.22898222833522,Jeremy Francis,Mrs. Kelly Thompson,24,Megan Roy,Samuel Garcia,12.807428914844559,52.23980039717571,83,99,52.33571907062352,Personal,95.39886278321744,90,Shelby Zamora,Jeremy Martin,68,Credit,63.24049032182177,36.05763102401674,34.25279492805142,Ashley Martinez,Melinda Quinn,42,92,Robert Shaw,Complaint,Resolved,Shawn Love,70
57,Nathaniel Reid,Christopher Richardson,30,Female,Courtney Snow,Tanya Weber,60,Billy Chavez,Credit,10.390347790537302,Don Brown,Frederick Vazquez,37,Annette Reed,Ann Ramirez,3.222013850650128,88.63394627254198,90,51,12.219409775437141,Car,84.12551027815366,81,Vanessa Little,Lori Franklin,36,Gold,43.60567171479709,11.79399067560119,96.5467200197642,Christopher Lopez,Paula Ramirez,18,80,Ronnie Cohen,Praise,Pending,Bradley Meadows,25
86,Henry Roman,Ashley Ayala,52,Female,Meagan Gibson,Gregory Wallace,99,Pamela House,Credit,26.739672529386173,Richard Rogers,Tiffany Hamilton,21,Stephanie White,Andrew Nunez,89.09453429335264,41.652374969767806,33,40,38.8824308998621,Personal,6.6897672695094,11,Ryan Gallagher,Dawn Young,69,Credit,44.715221572945026,8.268847352882961,70.93633513761037,Michael Stewart,Brenda Williams,35,61,Sean Jordan,Suggestion,Rejected,Todd Hamilton,20
32,Caleb Richardson Jr.,Justin Rodriguez,29,Female,Michelle Arias,Michael Wood III,81,John Sanford,Savings,57.84857777892492,Jason Nelson,Katherine Brown,99,Ronald Lee,Elizabeth Robinson,71.60558580634292,42.20714612137945,50,48,10.266947309551615,Car,31.30617969442666,50,Heather Burgess,Lauren Frazier,20,Debit,47.46830770094823,70.3847337685003,30.25604126741996,Scott Sanford,Mitchell Thompson,53,58,Jeffrey Thomas,Complaint,Rejected,Meredith Reynolds,13
16,Russell Hughes,Tiffany Crane,40,Male,Samantha Thompson,Daniel Wells,75,David Smith,Current,20.238067755533528,Leon Frye,Sandra Rodriguez,76,Kristen Murphy,Jeffrey Thomas,11.072175730129766,8.95397049599857,19,70,47.64613470923219,Home,90.65951445456587,38,Haley Sanchez,Jennifer Perkins,64,Credit,8.549651106849733,93.01485342486994,50.85253257985657,Victoria Williams,Maxwell Scott,77,61,Richard Douglas,Suggestion,Resolved,Lisa Hill,1
51,Kelly Hammond,David Simpson,92,Female,Stephen Rosales,Dawn Conway,75,Stephen Adams,Credit,86.84660296608097,Robert Lambert,Teresa Brown,62,Derek Walters,Audrey Baker,42.04782152006964,37.15616105443119,78,4,89.23502567478776,Car,95.06493458580032,30,Melissa Martinez,Karen Terrell,54,Gold,16.4144388258675,17.63169967567139,56.66094010447012,Jeanette Gibson,Andrew Dennis,26,18,Nathan Smith,Complaint,Resolved,Lori Terry,68
76,Patrick Mccoy,Alice Norris,91,Male,Marilyn Hickman,Bonnie Long,43,Deanna Hunt,Current,81.77929638578885,Kevin Nicholson,Theresa Knight,11,Lauren Sanders,Beth Reilly,30.583632320037168,84.9042431913283,21,58,12.760576623058046,Personal,31.56395387405729,78,John Rodriguez,Kimberly Gonzales,94,Gold,27.491833207331016,50.939364499577046,16.523081280182513,Tyler Fitzgerald,Jennifer Anderson,11,17,John Mueller,Suggestion,Rejected,Jessica Perez,16
88,Lisa Ryan,Aaron Mack,93,Female,Daniel Brooks,Kevin Leach,11,Samuel Briggs,Savings,51.71066296532324,Sean Martin,Jason Ball,82,Carolyn Brooks,Brian Riley,93.22348711418311,31.16076901657074,28,98,30.372463984111366,Car,42.481623958370726,31,Patricia Harris,Lisa Nichols,54,Gold,52.214093902507514,2.356868520603169,78.24222722026612,Michael Carter,Tina Young,42,8,Jessica Brown,Praise,Resolved,Jennifer Cruz,19
70,Regina Walters,Mrs. Molly Holmes,51,Other,Miranda Moreno,Aaron Leonard,27,Chad Miller,Credit,84.25121034238335,Ashley Wade,Karen Johnson,39,Stephen Johnson,Alexander Kelley,77.22196171681912,85.2026849659964,77,81,70.31541295841727,Home,65.08331392612558,60,Amanda Smith,David Russell,89,Gold,2.2739521055645824,29.296573347203793,89.26893663347627,Lori Miller,Justin Grant,39,42,Adam Gill,Complaint,Rejected,Kimberly Irwin,41
